CID,nAcid,nCl,nX,AATS6dv,AATS8s,ATSC3c,ATSC8c,ATSC0Z,ATSC7i,AATSC5c,AATSC1s,AATSC1Z,AATSC4Z,AATSC5Z,AATSC0m,AATSC1se,AATSC1are,AATSC5i,MATS8d,MATS4s,MATS2se,GATS3c,GATS6c,GATS4d,GATS5s,GATS3i,GATS4i,BCUTdv_1l,BCUTd_1l,BCUTm_1h,RNCG,C3SP3,AXp_5d,AXp_6d,AXp_7d,AXp_4dv,AXp_5dv,NssNH,NaaO,NssS,NsCl,SdssC,SssNH,SsCl,MAXdCH2,MAXtsC,MAXaaNH,MINdCH2,MINtsC,MINaaNH,ETA_dAlpha_A,ETA_dEpsilon_D,MIC0,PEOE_VSA7,PEOE_VSA12,PEOE_VSA13,SlogP_VSA7,MID_X,AMID_X,n9Ring,n5HRing,nARing,n9ARing,n8FRing,n11FRing,nG12FRing,n8FHRing,nG12FHRing,n8FARing,n9FARing,n11FARing,nG12FARing,n8FAHRing,n9FAHRing,nG12FAHRing,GGI10,JGI10
8130,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.248415508610361,1.60262807491217,-0.0555981344434319,-0.44129495060892,-0.183444334214548,0.200579140120446,0.252182417966816,0.989650303086053,-0.233991415284843,0.265493943780816,0.237173271750012,-0.534616873414779,0.392065132930171,0.286095631810645,0.128560702803135,1.2183475624403,0.316174423661392,-0.528184556900081,-1.02955910081793,0.700405878339715,0.171693174912413,-0.109243196875617,-0.100993624764973,-0.0631040761375491,-0.0664797223683543,-0.357725249712661,-0.220175868774267,0.25224126457745,-0.443101625993187,0.938650917006534,1.01651806139985,1.46683132996865,0.374391960471322,1.1528718983499,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.579588781766148,-0.80977311513486,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8148,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.0691188386496584,0.800622745722315,0.0976145617454692,-0.0664586909986511,0.121502747717633,0.0800067368708617,0.190384788172182,0.479633675477993,-0.183623255602652,0.249977725900803,0.165841586823339,-0.943583125786063,0.421541420683449,0.384446589256871,0.656076028417537,0.412953802550091,0.790005036059328,-1.17002382226594,0.317125516490668,-0.275864329046899,0.340567081031299,0.165475968345389,-0.0294780426239693,0.130320229400968,-0.0693214972606606,-0.0299449814733793,-0.812235922592632,0.0410436926619521,-0.443101625993187,0.871080700805043,0.927590757980831,1.21190458497635,0.280646783389988,1.05602879174969,12.6888192898049,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,12.6888192898049,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,0.487327879682649,-1.05205252447115,0.975567909333847,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8186,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.179091236596745,1.03535732714515,-0.0551751532532891,-0.081202311271059,0.885218145069711,0.22262591535634,0.25419949741299,0.883771946879286,-0.159601202168912,0.256731898650278,0.224347904719854,-0.694059919132352,0.391103309974539,0.301726994257513,0.144866557587418,0.25660338850547,0.393071610038148,-0.60622895808339,-1.03417177529298,0.294858658848919,0.265931850380778,-0.389513027513406,-0.0499856971871646,0.0813275387407779,-0.0664890560809026,-0.357746540916825,-0.220175338214069,-0.659476828080815,-0.443101625993187,0.77828830987955,0.828470742650371,1.06974648945082,0.408862654466879,1.26940889727554,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.981787807546896,-0.80977311513486,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,3.17146913247779,3.94031297550681
8635,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.116212261690487,0.564725106576049,-0.570382629280223,0.260292506291875,0.0074012096463563,0.850986834386359,-0.608604378423296,-0.828972002182847,-0.0570001873077106,-0.0359622576945182,-0.514522280285476,-0.0258945662906127,-0.897096155278684,-1.01193955184864,0.0168085993466407,1.64137193150011,0.198872257291589,0.447524392344691,0.13036031384626,0.227191879668705,0.974923790588976,0.712651615517011,0.481830858353724,0.51665332229296,-0.0323521738323668,-0.13289680117413,-0.219035840767063,-0.891830207348883,-0.443101625993187,0.319580473451451,0.480150424548849,0.725585092761658,-0.251742377877401,-0.267339262389114,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.677766706204783,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,1.63622424680853,1.33874881001777,-0.287090536094871,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8797,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.875771747089506,1.53748365357322,-1.35954498979167,-0.672560761541421,0.0654577676896654,0.0349591440124673,0.441384445458761,0.00651113243720746,0.0968923459349039,0.182276771384804,0.228823341327601,-0.107992279247783,0.342087586310458,0.562196514677937,-0.266831191513747,1.54652639606131,0.602924494516019,1.58571967450765,1.19500527657155,0.712158186673495,0.564959496779209,0.172387067153908,0.0226693301013067,0.606327058943107,-0.0413677737445138,-0.185187325691951,-0.219077214064901,-0.102205027026777,-0.443101625993187,0.333969756017372,0.460383751367472,0.839380461032521,-0.229645700627651,-0.240593893757251,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.505886854670962,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,0.250708798696965,0.346482965698241,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8842,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.205782941420578,0.950569894022488,-0.255825390427853,1.22621173273462,0.654415943505736,-2.48796362588769,0.198594443090342,0.0906634696112089,-0.234373803752962,0.301785904491172,0.196882577341447,-0.664674717329055,0.0848982142730694,-0.0918684256162437,0.293408501937455,0.548736253441185,0.708587284382751,-0.649073740184138,-0.697246219909961,0.459635036175558,-0.241952482079337,0.265255704288975,0.353896566520639,0.139093451097838,-0.051991467443458,-0.0306238072234056,-0.222402125296384,-0.13961655963815,1.19838848848157,0.529209174183403,0.768810314981804,0.913659442702122,0.186099568460599,0.553907561220262,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,1.96440070609609,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,0.349278211193971,-0.901722752671729,2.17401241377852,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8857,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-0.921367779903609,-0.0740392666132138,-0.796965376451402,0.257009150598237,0.219773809135342,-0.110840913591268,-0.0634975441365898,-0.547340067189777,-0.339230913981377,0.177934229531313,0.0435524210233158,0.551020643712114,-0.201865520711933,-0.938217570287021,-0.484574320274971,1.0543259848291,1.52214798954134,-0.707750857642096,1.85593714401918,0.322481630039861,-1.33533825221379,2.40684600040433,-0.0665094206306491,-0.185144770717069,-0.219079335782842,0.745885324343387,-0.443101625993187,-1.62636626925023,-1.39736380986277,-1.10164541728197,0.0498132208005624,-1.18230594996799,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.398391889150866,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,0.653021051507727,-0.763752609213274,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8858,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-0.611261401894772,-0.0740392666132138,-0.724388956201186,0.257009150598237,-0.0266093440567961,-0.0241537308997803,-0.255598466565527,0.671044167746337,-1.572693936428,-0.329799106933586,0.400115864551629,0.298102711197452,-1.04694740764038,-0.938217570287021,1.20613638138159,0.269898856509047,1.26122932573751,-0.708083596137839,0.878253222109778,2.12634408021449,0.542924525914358,-0.543124272673643,-0.0505349392435562,-0.185950725258905,-0.22017268541402,0.725428759457745,-0.443101625993187,-1.62636626925023,-1.39736380986277,-1.10164541728197,0.0498132208005624,-1.18230594996799,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,1.66548272162783,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.273540786388466,1.05939557709427,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8892,2.92412693222283,-0.0783260449987958,-0.0783260449987958,0.237911822836739,0.564725106576049,-0.913748044745246,0.472273552430707,-0.0437934339712168,0.652263502832383,0.269238309388542,-0.0779302056732361,-0.328372129497434,0.269911548155346,0.227576451713688,-0.0890342712334088,-0.46651488671666,-0.633521984885299,0.0808824849827982,1.0165542310697,0.140395116154847,1.51226014873645,-0.893004885411427,1.01579989361672,0.0259900299463643,0.0758618918307544,-0.074337390548431,-0.0956838117729406,-0.0664776010735034,-0.185342489112697,-0.219102144314563,0.145975750488273,-0.443101625993187,0.817154299780528,1.14103049603447,-1.10164541728197,0.206523831364166,0.573232723297958,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-1.09416365846035,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,1.04171756730639,0.267454167901702,-0.80977311513486,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
8918,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.303934977677531,1.09673341660083,-0.652153957217469,-0.0378030247043121,1.20986647639584,0.183053100988408,0.267278303425265,0.626374152845759,-0.0528218008305185,0.204732982123011,0.226323178201273,-0.427364162301254,0.547811119897629,0.654082243892169,0.138001225121638,0.305664861957154,0.312803223559612,1.01607423434408,0.180368898993217,0.256735404293469,0.246164172792589,-0.381956610910883,-0.114849878299981,0.334525526196925,-0.0668100235902938,-0.185403376640129,-0.219078274923746,-0.428474863989884,-0.443101625993187,0.72176983211607,0.780854301352935,1.02037948708701,0.25950772512855,0.897992868358337,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.325291111298146,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.345232581517419,-0.80977311513486,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,6.55554857535342,5.32291782727044
9609,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-0.145517938627046,-0.0740392666132138,1.28378158260395,0.257009150598237,0.267718738211686,0.308984986910687,0.689395579286757,-0.144778947449297,0.582779901122302,2.20287702828531,0.503795263829318,0.0467237118530133,0.252400337879179,-0.938217570287021,0.193141598181549,-1.17974735042503,1.27370518121282,-0.709087186288428,0.728558171965114,-0.0304930204718063,0.18548725130201,0.789250939652141,-1.53015438109168,-0.0287190746430338,2.87241099490323,0.402170280862194,-0.443101625993187,-1.62636626925023,-1.39736380986277,-1.10164541728197,2.72446203703056,-1.18230594996799,-0.0783260449987958,-0.111113228057585,2.37790804230038,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,2.19206007564586,-0.669659324003545,1.22923728091067,-0.34446822689759,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10430,2.92412693222283,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-1.31080209202147,-0.0740392666132138,-0.390542484861765,0.257009150598237,-0.512070782761678,-0.772788876729139,-0.378320465844955,0.779854786624232,-1.93002592728035,0.0286101536710274,-0.754804205059032,-0.917964924870832,0.684795629098964,-0.938217570287021,0.902258555515211,1.66114433420052,-0.585324196701713,0.709856943321641,-0.0293970403595866,2.98075770906176,0.351304942228267,-0.656752589932033,-0.0629825973240043,-0.186071198097203,-0.219102674746924,0.323136881766798,1.19838848848157,-1.62636626925023,-1.39736380986277,-1.10164541728197,-0.0251848873320831,-1.18230594996799,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-1.13988329458781,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,1.3447380646675,0.446457529227422,-0.855793621056445,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10448,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-0.08409483742564,-0.0740392666132138,1.50857253000702,0.513834572289356,0.237606513390645,-0.346106819438436,0.420355696277111,0.377973934110734,0.245605948938201,2.26575561630858,-0.481221158288909,-0.728025485500277,-0.425889443852682,-0.938217570287021,-0.166865885000626,-1.25421060039371,-0.422205646807804,1.48330231273669,-0.0139286235388142,-0.783548156656008,0.0417596892710592,-0.0483716235109045,-1.66537383279828,-0.0300662893745702,2.8724258316043,0.89266635012995,-0.443101625993187,1.48453785419804,-1.39736380986277,-1.10164541728197,1.15844092207747,2.48478529434314,-0.0783260449987958,-0.111113228057585,2.37790804230038,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,0.765670237232504,1.45837072693352,2.21438859515808,0.289105449432139,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10560,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-1.15748967746036,-1.01040271862146,-0.151353202422393,-0.0740392666132138,1.28378158260395,0.257009150598237,0.343059200117769,0.358489638254816,-1.09150630074343,-0.164563765397151,1.49870237923857,2.20287702828531,0.224305696194077,0.155114954456613,1.55930123948999,-0.938217570287021,-0.395921653917103,-0.197811828656965,0.665698519644153,-1.50671056893618,-1.87014567868213,-1.22255427995048,0.270979873672259,0.0680113130382132,-2.12220349022812,-0.0379917108764374,2.87235641661327,0.213901999552238,-0.443101625993187,-1.62636626925023,-1.39736380986277,-1.10164541728197,-1.21698592804729,-1.18230594996799,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,2.19206007564586,1.29721887377421,1.22923728091067,-0.329364700819124,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10722,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,-0.0113270665607114,-0.0740392666132138,-0.710570105036099,0.257009150598237,0.212383457898808,0.555127348962201,-0.0071349351126952,-0.0331596777123547,0.271013117441599,-0.306958785629807,0.410517623160647,0.371030305954288,1.07474581473296,-0.938217570287021,0.434954416431951,-0.57917387503109,-0.987003871336109,0.898821517241508,-0.112042900299925,1.1664904615455,0.275195391082258,1.35728029937291,-0.0380849002628624,-0.355808549797045,-0.220175338214069,0.0376169960720311,-0.443101625993187,0.381138267355321,0.611816350558767,0.913659442702122,-0.192768619967431,-0.187003200236129,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.342553027180425,-0.254655349496179,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10821,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.224250125818087,-1.01040271862146,0.08249753949971,-0.0740392666132138,-1.62736775375597,0.504554966598896,0.227871423816414,0.387905298822371,-0.00713493511269545,0.0439846954444814,0.37262509294553,-0.707816958296359,0.41051762316065,0.371030305954295,0.441500341124321,-0.938217570287021,-0.258853373150221,-1.54866288561301,-1.05403998745783,1.31563523480644,0.204258395723137,0.796049288202834,0.0584074851737531,0.751401623467949,3.51296462564454,-0.883679876066331,-1.37303202877617,-1.92558216329762,-0.443101625993187,0.492780340608055,0.703958291803823,1.06278200547539,-0.202568046839637,-0.198280904230155,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,11.6131300997224,-0.102726919343147,-0.233171131238288,11.6131300997224,-0.102726919343147,-0.253179569269375,-0.669659324003545,-2.83699002791196,-0.287090536094871,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10882,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.112210863489179,0.780109455124868,-0.386883118153321,0.102474668643969,0.260255679832487,-0.279393832199066,0.314655589552845,0.470433034276669,-0.0636928771599844,0.0737333400770102,-0.184532523210589,-0.183641070750792,0.48279061311709,0.702510337618447,0.013783794565887,1.06374880701452,-0.258807434309399,1.08886197340371,0.801347128334228,0.492694785007663,1.59753407320772,0.943534214295452,-0.306942612238855,0.475296744748725,-0.0691633365217486,-0.130477413363683,-0.219079335782842,0.171539847338372,-0.443101625993187,0.853456253787887,0.841027650834105,1.31770877784956,0.00135645534285247,0.401913941559892,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.190842645704981,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,0.112044162373952,-0.176199569707593,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10890,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,0.279926565931226,1.06063821892737,-0.0650271712532893,-0.447333237552981,0.777681514583202,-0.251554800224422,0.185629510372388,0.571520689886169,-0.0581267516466647,0.209513407625364,-0.144444167500388,-0.325844826723521,0.534573535326442,0.682642578388357,0.29451410032313,0.18542039639385,0.0344401981206444,1.05566946935629,0.505667584740881,0.607904299405359,0.874143818142355,0.956158227225372,-0.104566884406004,0.0275368001413509,-0.0693202234544788,-0.130470899865516,-0.219078805353263,-0.149333498499119,-0.443101625993187,0.676949815497412,0.733163596815551,1.08476004178954,0.0506685951799608,0.279997851425555,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.164527473633151,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,-0.669659324003545,-0.143603042586441,-0.222220075629178,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
10976,-0.296364216103666,-0.0783260449987958,-0.0783260449987958,-0.0729971205471384,0.564725106576049,-0.347649432452165,0.455994399815507,-0.0567401606453397,0.0677006484822334,0.257605071507029,-0.130011633699192,-0.312017595699071,0.288232902691171,0.225092054430158,-0.671498029060648,-0.0353771690306658,-0.240124951511354,0.088381099391216,0.874633684221563,0.398825164997032,-0.294838496449833,0.328230623096027,0.56133472540569,-0.0156083915342858,-0.198663441671906,-0.00569320131705006,-0.143235296046433,-0.066895308714702,-0.0299785345848779,-0.222401063645468,0.511535550017334,-0.443101625993187,0.817154299780528,1.14103049603447,-1.10164541728197,0.420608318492119,1.2375492327623,-0.0783260449987958,-0.111113228057585,-0.24100419347639,-0.0783260449987958,-0.0874438917721872,-0.0783260449987957,-0.0783260449987958,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.233171131238288,-0.103442281819373,-0.102726919343147,-0.253179569269375,0.764522675005748,-0.717456458837408,-0.176199569707593,-0.111112983249355,-0.111021436743972,-0.0783260449987957,-0.0783260449987958,-0.0783260449987957,-0.0783260449987958,-0.271657017634829,-0.347456064353631,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.0783260449987958,-0.0783260449987958,-0.111113228057585,-0.0783260449987958,-0.212610310397851,-0.207500644949567
