CID,D_Dtr04,D_Dtr09,ATSC7s,ATSC8s,GATS6e,GATS7s,P_VSA_LogP_8,P_VSA_MR_3,P_VSA_MR_8,P_VSA_m_4,P_VSA_e_4,P_VSA_i_1,P_VSA_s_5,SM15_EA_ed_,SM05_AEA_ri_,SM06_AEA_ri_,Eig10_EA_ed_,Eig11_EA_ed_,RDF045u,RDF030p,RDF080i,RDF115i,RDF115s,Mor06s,HATS0s,HATS3s,H_052,SsOH,G_O__O_,TPSA_Tot_,SAdon
7092,1.5271796258079,1.5271796258079,1.53600977258209,1.55382148893205,1.53129658580885,1.52909324524905,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58794190518663,1.51925211748917,1.51644064298466,1.51925211748917,1.51644064298466,1.53789444720526,1.52925429395872,1.53063546191218,1.5271796258079,1.5271796258079,1.51570596970096,1.53314357658116,1.52981147123796,1.5271796258079,1.5271796258079,1.5271796258079,1.58291908232999,1.5271796258079
7095,1.5271796258079,1.5271796258079,1.53639573872173,1.5305374661548,1.52955238637928,1.52929077809699,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58726523477211,1.5220090764261,1.51646600263945,1.5220090764261,1.51646600263945,1.55337091976652,1.52733807290965,1.52870398028701,1.5271796258079,1.5271796258079,1.51326335717499,1.52889764376464,1.52960808931666,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
7119,1.5271796258079,1.5271796258079,1.53677057872943,1.53340587144931,1.53043941639153,1.52989489764399,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58775804420797,1.51899317253856,1.51651671123188,1.51899317253856,1.51651671123188,1.54609110418344,1.52745952605087,1.52863507140332,1.5271796258079,1.5271796258079,1.52013290943802,1.5295545291222,1.52841740279737,1.5271796258079,1.5271796258079,1.5271796258079,1.54616914500048,1.5271796258079
7122,1.5271796258079,1.5271796258079,1.55320985382218,1.54330193139166,1.52994835555204,1.53152347932328,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58816839300989,1.52078899007918,1.51787360669011,1.52078899007918,1.51787360669011,1.53554218556351,1.52931438149856,1.53008086192476,1.5271796258079,1.5271796258079,1.523890132048,1.53135810892267,1.53114587033518,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
7127,1.5271796258079,1.5271796258079,1.55734082539922,1.54709905895348,1.52891699853928,1.52856398119625,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58752179705134,1.51893178874967,1.51656049352147,1.51893178874967,1.51656049352147,1.55373557793655,1.52923497580056,1.54208235256192,1.5271796258079,1.5271796258079,1.51839435416824,1.52903093402341,1.528755644467,1.5271796258079,1.5271796258079,1.53311627565327,1.56330503821862,1.5271796258079
7136,1.5271796258079,1.5271796258079,1.58594713990454,1.57167910458717,1.52977081343664,1.52982216911622,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58780709328456,1.52278301269976,1.52187938853568,1.52278301269976,1.52187938853568,1.56234587472813,1.52985211975567,1.53213274838976,1.5271796258079,1.5271796258079,1.50361236934348,1.53175008361687,1.52966591623578,1.5271796258079,1.5271796258079,1.54055245993807,1.59110957351824,1.5271796258079
7137,1.5271796258079,1.5271796258079,1.58197802063818,1.56233698519071,1.52946665551171,1.53000393475087,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58780709328456,1.52278301269976,1.52187938853568,1.52278301269976,1.52187938853568,1.55999568913969,1.5315573824513,1.53744206695191,1.5286846023568,1.52821242209254,1.50989768408227,1.53463453159449,1.52982430861473,1.5271796258079,1.5271796258079,1.54055850130324,1.59110957351824,1.5271796258079
7144,1.5271796258079,1.5271796258079,1.54352384851262,1.5271796258079,1.52917915601522,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58633869663065,1.51324693027357,1.5271796258079,1.51324693027357,1.5271796258079,1.54149442350144,1.52792289011062,1.5271796258079,1.5271796258079,1.5271796258079,1.51915903115247,1.53069295603066,1.52887183412715,1.5271796258079,1.54593491845546,1.53311627565327,1.58173201484616,1.60153181874471
7147,1.5271796258079,1.5271796258079,1.53542613226249,1.52926931774433,1.52830523203572,1.52746386213395,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58583709408728,1.51421590157431,1.5271796258079,1.51421590157431,1.5271796258079,1.54804144159204,1.53004026561512,1.5271796258079,1.5271796258079,1.5271796258079,1.51784386943741,1.5307036010508,1.53067805193223,1.53147049273831,1.54636214703484,1.5271796258079,1.5664065154363,1.60153181874471
7150,1.5271796258079,1.5271796258079,1.53785355540107,1.53214964274892,1.52864368647124,1.52739013438223,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58583709408728,1.51421590157431,1.5271796258079,1.51421590157431,1.5271796258079,1.53291033344116,1.52739230328055,1.52842171564793,1.5271796258079,1.5271796258079,1.52061562131207,1.53153619375402,1.52909324524905,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7151,1.5271796258079,1.5271796258079,1.53353582604491,1.53345409151474,1.52911043071749,1.52745952605087,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58583709408728,1.51421590157431,1.5271796258079,1.51421590157431,1.5271796258079,1.5315955157431,1.52742483359099,1.52723824593117,1.5271796258079,1.5271796258079,1.52204483588251,1.53251248343357,1.52950095281197,1.5271796258079,1.5271796258079,1.5271796258079,1.59652285217096,1.5271796258079
7165,1.5271796258079,1.5271796258079,1.54383841181038,1.53880185206928,1.52848855148897,1.52745518986238,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58596263359246,1.51646600263945,1.51398466415033,1.51646600263945,1.51398466415033,1.53375569363049,1.52781257145517,1.53559811268599,1.5271796258079,1.5271796258079,1.51510305842009,1.53093125192982,1.52991200592133,1.53357772659197,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7194,1.5271796258079,1.5271796258079,1.56415514580933,1.55706429933245,1.5299846977613,1.53003599178068,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58604317800802,1.52368431381331,1.52334297504567,1.52368431381331,1.52334297504567,1.5444146398307,1.52955238637928,1.55397266427201,1.5271796258079,1.5271796258079,1.51479619109642,1.53045647240612,1.52968946996746,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7288,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57611504196536,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53082490927724,1.52878792697383,1.5271796258079,1.5271796258079,1.5271796258079,1.5319446902285,1.5321221885995,1.53286406866794,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
7302,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57826314890142,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.52895140183642,1.52836564044855,1.5271796258079,1.5271796258079,1.5271796258079,1.51847643969718,1.54669890483877,1.53746666031326,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7335,1.5271796258079,1.5271796258079,1.5784219201737,1.57711334090631,1.53077809836081,1.52966163340431,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58755096221744,1.52060210501723,1.51999507581478,1.52060210501723,1.51999507581478,1.56276671656658,1.5401270309361,1.53874082492651,1.5271796258079,1.5271796258079,1.52186373019901,1.5304628679901,1.52953524350753,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7341,1.5271796258079,1.5271796258079,1.53080788855112,1.5271796258079,1.5311607352849,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58262861949957,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5382967269605,1.53089510256125,1.5271796258079,1.5271796258079,1.5271796258079,1.51563650591717,1.53871437328494,1.53251459080701,1.5271796258079,1.54437129107349,1.5271796258079,1.59374914739678,1.60153181874471
7344,1.5271796258079,1.5271796258079,1.54902101325257,1.5271796258079,1.52836779751325,1.5271796258079,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58262861949957,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53638336783569,1.52836564044855,1.5271796258079,1.5271796258079,1.5271796258079,1.51673321441556,1.53517096236295,1.53525605982512,1.53975317897557,1.54469417961644,1.54028845175427,1.60688068263732,1.60153181874471
7360,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.6163920839054,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58080671964451,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53724930058333,1.53052254902385,1.5271796258079,1.5271796258079,1.5271796258079,1.52184135877277,1.53150228658441,1.53216020090772,1.53566023323503,1.54462335240714,1.53321286008717,1.58173201484616,1.60153181874471
7361,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58080671964451,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53098439942223,1.52809364122535,1.5271796258079,1.5271796258079,1.5271796258079,1.52015775341847,1.53972485522944,1.5327862325381,1.5271796258079,1.54441069947601,1.53330100000559,1.58783161250736,1.60153181874471
7362,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58080671964451,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53161034314766,1.529177008751,1.5271796258079,1.5271796258079,1.5271796258079,1.51648444378069,1.53647818921381,1.53126687737436,1.5271796258079,1.5271796258079,1.53473445564355,1.58291908232999,1.5271796258079
7363,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59560919754021,1.59560919754021,1.5271796258079,1.59560919754021,1.5271796258079,1.58080671964451,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53233748422691,1.52981575046641,1.5271796258079,1.5271796258079,1.5271796258079,1.51956507838516,1.53438447484486,1.53179029157609,1.5271796258079,1.5271796258079,1.5271796258079,1.61412405650463,1.5271796258079
7409,1.5271796258079,1.5271796258079,1.53061203305427,1.5271796258079,1.52874057729522,1.5271796258079,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58485905772571,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53493205611569,1.52821026314669,1.5271796258079,1.5271796258079,1.5271796258079,1.51609678250274,1.53188125496214,1.53162728723856,1.53357772659197,1.54576686378221,1.5271796258079,1.5664065154363,1.60153181874471
7410,1.5271796258079,1.5271796258079,1.53114162297845,1.5271796258079,1.52909324524905,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58485905772571,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.52946022403243,1.52917056680302,1.5271796258079,1.5271796258079,1.5271796258079,1.52216993780153,1.53286406866794,1.53245135872537,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
7439,1.5271796258079,1.5271796258079,1.53650909825197,1.53757728814788,1.53309527208237,1.52846483841428,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5865379973285,1.51478455705662,1.51316477332952,1.51478455705662,1.51316477332952,1.5479410586578,1.53646170218677,1.53350020280042,1.5271796258079,1.5271796258079,1.52558298787389,1.53244503427904,1.53069508508565,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
7460,1.5271796258079,1.5271796258079,1.53315407582026,1.53069295603066,1.52880514191944,1.53188336983587,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58502115666334,1.51484969800874,1.5271796258079,1.51484969800874,1.5271796258079,1.55449423910567,1.53638130593731,1.53719594512571,1.5271796258079,1.5271796258079,1.52566622572601,1.52831386306257,1.52927790219571,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
7463,1.5271796258079,1.5271796258079,1.53391257528045,1.53220453832469,1.52895355182191,1.53123504139966,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58502115666334,1.51484969800874,1.5271796258079,1.51484969800874,1.5271796258079,1.55164580882926,1.53354001654481,1.53402544423618,1.5271796258079,1.5271796258079,1.52167796269529,1.52855105265654,1.52914909196024,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
7476,1.5271796258079,1.5271796258079,1.53870826849765,1.55393534920085,1.5277108447758,1.53049057953112,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58515352673886,1.51534214545096,1.51480084450207,1.51534214545096,1.51480084450207,1.54405373144025,1.5301321282418,1.53026876626613,1.5271796258079,1.5271796258079,1.52449955680595,1.53223831178902,1.5308015053589,1.5271796258079,1.5271796258079,1.54045174005599,1.5766378289588,1.5271796258079
7500,1.5271796258079,1.5271796258079,1.52821026314669,1.5271796258079,1.52855967178723,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58067412408645,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53528925750999,1.52833112386253,1.5271796258079,1.5271796258079,1.5271796258079,1.51875661597475,1.52891269765996,1.5298585370943,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
7519,1.5271796258079,1.5271796258079,1.52930579880538,1.5271796258079,1.52734458142473,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58067412408645,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.54097284769272,1.52725995220074,1.5271796258079,1.5271796258079,1.5271796258079,1.52108805103462,1.52986067615577,1.52871689773648,1.5271796258079,1.5271796258079,1.5271796258079,1.54616914500048,1.5271796258079
7559,1.5271796258079,1.5271796258079,1.5485578904479,1.53632356303233,1.53100777928837,1.52892129931477,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58249901445821,1.51646600263945,1.51522148097495,1.51646600263945,1.51522148097495,1.55130896302221,1.52749637939746,1.528555362274,1.5271796258079,1.5271796258079,1.51304734134998,1.53095251283265,1.53081427151428,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7583,1.5271796258079,1.5271796258079,1.54249313739769,1.53765714302172,1.52753105794549,1.52872120334487,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58358181696905,1.5220090764261,1.52074622634432,1.5220090764261,1.52074622634432,1.53768580008243,1.52937230386122,1.54217416429565,1.5271796258079,1.5271796258079,1.5153537435464,1.52896645118999,1.53025809519755,1.5271796258079,1.5271796258079,1.5271796258079,1.54616914500048,1.5271796258079
7590,1.5271796258079,1.5271796258079,1.54762602394987,1.54225196722656,1.53010436081983,1.52875133969079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58258911621003,1.51909316045093,1.51646600263945,1.51909316045093,1.51646600263945,1.55061810603735,1.52792289011062,1.52838936672453,1.5271796258079,1.5271796258079,1.50871039788936,1.5304138293037,1.53024315462645,1.53357772659197,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7593,1.5271796258079,1.5271796258079,1.55550684563892,1.54383643518075,1.53119470764737,1.52917056680302,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58374670605656,1.52232172991701,1.52201801695935,1.52232172991701,1.52201801695935,1.55354492867751,1.52806123270294,1.55136199302565,1.52962950888403,1.52886323008369,1.50557920540255,1.52848208459969,1.5293551436436,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
7600,1.5271796258079,1.5271796258079,1.57985390043729,1.54779424171085,1.53109277108318,1.53247033071341,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58260807893174,1.52221682850742,1.5220090764261,1.52221682850742,1.5220090764261,1.55613076213522,1.53248930067538,1.5456514774217,1.53194891844126,1.5304628679901,1.51433957358612,1.52842818472808,1.52929506985723,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7601,1.5271796258079,1.5271796258079,1.5706621557011,1.56123113478742,1.53128597622349,1.53101840548429,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58314133063328,1.52577131286482,1.5233607229715,1.52577131286482,1.5233607229715,1.55870600814876,1.52924570836933,1.54349612416689,1.53140476743273,1.53412362361528,1.5085683623234,1.52882235520187,1.52931009020367,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7632,1.5271796258079,1.5271796258079,1.55857705712567,1.54364657529446,1.53021967405157,1.52952452837452,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58953465825468,1.51886810932198,1.51646600263945,1.51886810932198,1.51646600263945,1.54763376163862,1.53260729049468,1.54556929178622,1.5271796258079,1.5271796258079,1.51930431553433,1.52929936151405,1.53045220855575,1.54375339668197,1.54665417077908,1.5271796258079,1.5664065154363,1.60153181874471
7635,1.5271796258079,1.5271796258079,1.57683897967534,1.55615839902819,1.52972586506116,1.53058007963848,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5807604027824,1.51766763248413,1.51634839592653,1.51766763248413,1.51634839592653,1.5532772948557,1.53386657103806,1.5271861401062,1.52749421176432,1.52739447215249,1.52385473931933,1.53099077605417,1.52944092820076,1.5293379817723,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7654,1.5271796258079,1.5271796258079,1.55662939386458,1.5547822988746,1.52934870813567,1.53165270034688,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5811991096624,1.51889995185775,1.51661347888826,1.51889995185775,1.51661347888826,1.54484557545351,1.5291297623878,1.5305545127731,1.5271796258079,1.5271796258079,1.51858582876952,1.53135598779034,1.53053320424501,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7657,1.5271796258079,1.5271796258079,1.54272403230685,1.54406755030655,1.52899439661698,1.52839368025357,1.5271796258079,1.54958815810917,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58228384224983,1.52257591668927,1.5220090764261,1.52257591668927,1.5220090764261,1.55201408196198,1.52808932042942,1.53609653344242,1.5271796258079,1.5271796258079,1.51245431856786,1.52848424025552,1.52925858659821,1.5271796258079,1.5271796258079,1.5271796258079,1.54616914500048,1.5271796258079
7685,1.5271796258079,1.5271796258079,1.55080817385629,1.56060194090155,1.53007872550772,1.52800720540344,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58433116695382,1.52032028367328,1.51782785503295,1.52032028367328,1.51782785503295,1.54555559044249,1.53099927787447,1.53643490749295,1.5271796258079,1.5271796258079,1.51518201543773,1.53037544177166,1.53044154848277,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7695,1.5271796258079,1.5271796258079,1.55772649485946,1.56769202880165,1.52923282920919,1.53013639976838,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58260175825894,1.5205435226343,1.5181752759385,1.5205435226343,1.5181752759385,1.55447377806442,1.52760256116272,1.53692070389488,1.5271796258079,1.5271796258079,1.51806106684156,1.53064185106524,1.53019192028647,1.5271796258079,1.5271796258079,1.55619339946607,1.59110957351824,1.5271796258079
7710,1.5271796258079,1.5271796258079,1.55149071327081,1.55054202106804,1.52949666601068,1.5302282128009,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58314763132235,1.51666875133918,1.51530734668383,1.51666875133918,1.51530734668383,1.54197451250287,1.53258201355935,1.5350484332938,1.5271796258079,1.5271796258079,1.52121382236792,1.53808855424636,1.53108639810735,1.53566023323503,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7714,1.5271796258079,1.5271796258079,1.55188008256411,1.55173464307953,1.52913191022166,1.5294645117111,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58314763132235,1.52009902573862,1.51869970494403,1.52009902573862,1.51869970494403,1.54580986981646,1.53419878810869,1.53543235133087,1.52924785480548,1.53196794415384,1.52697973841696,1.53629262158566,1.53045007659225,1.53566023323503,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7720,1.5271796258079,1.5271796258079,1.54638163040066,1.53060351270453,1.52923712236605,1.53026663210361,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58003526545805,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5479642290506,1.53386238824266,1.5271817972671,1.5271796258079,1.5271796258079,1.52689276096274,1.52929506985723,1.52910183819053,1.5293379817723,1.54523624245878,1.5271796258079,1.5664065154363,1.60153181874471
7731,1.5271796258079,1.5271796258079,1.53040316693105,1.53233959367743,1.53209473020745,1.52959095180728,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58150632992064,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.54595640222915,1.5289707507718,1.53103115608137,1.5271796258079,1.5271796258079,1.52195542385578,1.52916627204159,1.5287104391288,1.5271796258079,1.5271796258079,1.5271796258079,1.54616914500048,1.5271796258079
7749,1.5271796258079,1.5271796258079,1.53691864824575,1.5271796258079,1.52725778169263,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57698274752806,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53665944524889,1.5282663872421,1.52747470188049,1.5271796258079,1.5271796258079,1.52365330990853,1.53301543584449,1.53139628497798,1.53357772659197,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7761,1.5271796258079,1.5271796258079,1.59675703490477,1.54047793275616,1.52994407951014,1.53213063648192,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58075561066545,1.5152609378691,1.5271796258079,1.5152609378691,1.5271796258079,1.54334554433846,1.52942591888602,1.53288509960461,1.52802233469774,1.52775630429392,1.53004667617437,1.53396274812593,1.53047352678589,1.53975317897557,1.5271796258079,1.5587169010363,1.61498651420306,1.5271796258079
7762,1.5271796258079,1.5271796258079,1.5401714363794,1.53485096256873,1.5273098665999,1.52736410554526,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57771604270077,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53506505236957,1.52880514191944,1.52731203647438,1.5271796258079,1.5271796258079,1.52074622634432,1.53239653937515,1.53040316693105,1.53357772659197,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7765,1.5271796258079,1.5271796258079,1.53488215678456,1.53066314658502,1.52726863396911,1.52780391612438,1.5271796258079,1.56945328487701,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57771604270077,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.54603450290162,1.52979863293541,1.52906316668906,1.5271796258079,1.5271796258079,1.5180062206881,1.52863722520935,1.52863291757125,1.53975317897557,1.5271796258079,1.5271796258079,1.56330503821862,1.5271796258079
7768,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.56250936088471,1.57797276733175,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53239021297678,1.53146201341895,1.5271796258079,1.5271796258079,1.5271796258079,1.51787589396735,1.53540540045806,1.53346666850806,1.53147049273831,1.5271796258079,1.5271796258079,1.581159273791,1.56250936088471
7770,1.5271796258079,1.5271796258079,1.54107126270244,1.53853724878162,1.52884602075011,1.52730769669902,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57780707778351,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53562917568313,1.52929292399004,1.52732505516704,1.5271796258079,1.5271796258079,1.52324311015635,1.53137931885429,1.53008940733649,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
7792,1.5271796258079,1.5271796258079,1.54642643394032,1.55311801720932,1.52894495172425,1.52971087974715,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57799711991382,1.5167194028431,1.5271796258079,1.5167194028431,1.5271796258079,1.55539770777948,1.53803340865234,1.53995738005552,1.5271796258079,1.5271796258079,1.52406257139178,1.53027730266029,1.52914694433355,1.53147049273831,1.54502432990533,1.5271796258079,1.5664065154363,1.60153181874471
7793,1.5271796258079,1.5271796258079,1.54615744108819,1.55076827673623,1.52910613450582,1.52921994911766,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57799711991382,1.5167194028431,1.5271796258079,1.5167194028431,1.5271796258079,1.56031616898728,1.53760595814809,1.53570577446502,1.5271796258079,1.5271796258079,1.52092846401353,1.52977937374545,1.52878577498867,1.53147049273831,1.54499487739266,1.5271796258079,1.5664065154363,1.60153181874471
